timestamp,sensor_type,location,channel,value_x,value_y,value_z,roll,pitch,yaw,raw_signal
360,MPU6050,left_hip,acc,-0.12294303742831675,-0.06276029255555325,9.505313824781394,0.6266661678215204,-4.734308760930331,1.1755705045849463,
370,MPU6050,left_hip,acc,-0.13227227854764192,-0.1496789244953259,9.50059198147152,0.20937826864599907,-4.970400926424075,1.0598385284664105,
380,MPU6050,left_hip,acc,-0.055164834696583925,0.030165398974314996,9.50059198147152,-0.2093782686459978,-4.970400926424075,0.9389431255717813,
390,MPU6050,left_hip,acc,0.13343247299013936,0.07432262694549542,9.505313824781394,-0.6266661678215193,-4.7343087609303325,0.8134732861516009,
400,MPU6050,left_hip,acc,-0.09958391231447945,-0.042193488034451096,9.514683045111454,-1.0395584540887977,-4.265847744427306,0.6840402866513379,
410,MPU6050,left_hip,acc,0.20473717621932097,-0.13341187118033968,9.528551884260194,-1.4451589847223576,-3.5724057869902914,0.5512747116339985,
420,MPU6050,left_hip,acc,-0.2684370344450046,-0.09000609084443828,9.546701622349396,-1.8406227634233898,-2.664918882530225,0.41582338163551863,
430,MPU6050,left_hip,acc,-0.03769874588313302,-0.21801030906956284,9.568846027167265,-2.2231758959246357,-1.5576986416368452,0.2783462019201315,
440,MPU6050,left_hip,acc,-0.11263322537671211,0.007474009378192273,9.594635868221394,-2.5901350468656514,-0.26820658893032423,0.13951294748825016,
450,MPU6050,left_hip,acc,0.03525818542922455,-0.15885062539230643,9.623664424312258,-2.9389262614623646,1.1832212156129014,2.4492935982947064e-16,
460,MPU6050,left_hip,acc,-0.05661501908263931,0.2257611929536108,9.655473897769486,-3.267103019950527,2.773694888474271,-0.13951294748825055,
470,MPU6050,left_hip,acc,-0.21697487697795484,0.09819060336188953,9.689562634194598,-3.5723633981640157,4.478131709729832,-0.27834620192013104,
480,MPU6050,left_hip,acc,0.07812671752002004,0.09028609302873547,9.725393033850544,-3.8525662138789447,6.2696516925271695,-0.4158233816355182,
490,MPU6050,left_hip,acc,0.04535604562118348,-0.05606709378633963,9.76240002993071,-4.1057460456685195,8.12000149653543,-0.5512747116339981,
500,MPU6050,left_hip,acc,0.253398689929547,0.04092205257071769,9.8,-4.330127018922191,9.999999999999996,-0.6840402866513365,
510,MPU6050,left_hip,acc,0.09795223154573576,0.11958743311209058,9.837599970069292,-4.5241352623300966,11.879998503464563,-0.8134732861516005,
520,MPU6050,left_hip,acc,0.037314138623616634,-0.12901986418520137,9.874606966149457,-4.686409947459457,13.730348307472811,-0.938943125571781,
530,MPU6050,left_hip,acc,-0.01702045408904705,0.1485661920193297,9.910437365805404,-4.815812833988291,15.521868290270174,-1.0598385284664094,
540,MPU6050,left_hip,acc,-0.0876788340805576,0.11014972340568543,9.944526102230515,-4.911436253643443,17.226305111525722,-1.1755705045849458,
550,MPU6050,left_hip,acc,-0.01325345652159369,-0.1515767585095263,9.976335575687742,-4.972609476841367,18.81677878438709,-1.2855752193730785,
560,MPU6050,left_hip,acc,0.008525922048047413,0.05154500095962747,10.005364131778608,-4.998903417374228,20.26820658893033,-1.389316740917994,
570,MPU6050,left_hip,acc,0.02603238472179785,-0.09402193000466391,10.031153972832737,-4.990133642141358,21.55769864163684,-1.486289650954789,
580,MPU6050,left_hip,acc,0.03709903896366695,0.04005549877937929,10.053298377650606,-4.946361664814941,22.664918882530223,-1.5760215072134434,
590,MPU6050,left_hip,acc,0.22376244537729756,-0.07183960676698317,10.071448115739807,-4.867894514365802,23.572405786990295,-1.658075145110084,
600,MPU6050,left_hip,acc,0.21858164223865761,-0.01107384155714692,10.085316954888548,-4.755282581475769,24.265847744427305,-1.7320508075688765,
610,MPU6050,left_hip,acc,0.05285500575603294,0.053521456095164656,10.094686175218607,-4.609315757942502,24.734308760930332,-1.7975880925983334,
620,MPU6050,left_hip,acc,0.015160680243477144,-0.03300807335255211,10.099408018528482,-4.431017896156073,24.970400926424077,-1.8543677091335744,
630,MPU6050,left_hip,acc,-0.04746392505724805,0.0056458622044428235,10.099408018528482,-4.221639627510075,24.970400926424073,-1.902113032590307,
640,MPU6050,left_hip,acc,-0.02711541470976943,-0.012054527591001217,10.094686175218607,-3.9826495901209835,24.73430876093033,-1.9405914525519932,
650,MPU6050,left_hip,acc,-0.05557823476782359,0.10469413306122986,10.085316954888548,-3.7157241273869737,24.265847744427305,-1.969615506024416,
660,MPU6050,left_hip,acc,0.07572812320411602,-0.050357253143565206,10.071448115739807,-3.422735529643445,23.5724057869903,-1.9890437907365461,
670,MPU6050,left_hip,acc,0.2002295423344741,-0.1042125857257439,10.053298377650606,-3.1057389013915526,22.664918882530227,-1.9987816540381917,
680,MPU6050,left_hip,acc,-0.00825862338564468,0.09639720098715275,10.031153972832737,-2.7669577462167205,21.557698641636847,-1.998781654038192,
690,MPU6050,left_hip,acc,0.10714142593604487,-0.14689174045731465,10.005364131778608,-2.4087683705085765,20.268206588930326,-1.9890437907365464,
700,MPU6050,left_hip,acc,-0.08013384759281339,0.05952491375777456,9.976335575687743,-2.0336832153790048,18.816778784387097,-1.9696155060244163,
710,MPU6050,left_hip,acc,-0.1460686236259558,-0.029715832678488215,9.944526102230515,-1.6443332336929197,17.226305111525743,-1.9405914525519934,
720,MPU6050,left_hip,acc,-0.09000176335242255,0.021083582791530813,9.910437365805404,-1.2434494358242727,15.52186829027017,-1.9021130325903075,
730,MPU6050,left_hip,acc,0.17043949521076007,0.14014436988346995,9.874606966149457,-0.8338437335805094,13.730348307472807,-1.8543677091335746,
740,MPU6050,left_hip,acc,-0.05608890140221136,0.17240306588396628,9.837599970069292,-0.4183892166615793,11.879998503464584,-1.7975880925983345,
750,MPU6050,left_hip,acc,0.0690769693928903,-0.060433719600530324,9.8,-1.2246467991473533e-15,10.000000000000005,-1.732050807568877,
760,MPU6050,left_hip,acc,0.1419344391304961,0.042470959665162435,9.76240002993071,0.4183892166615768,8.120001496535426,-1.6580751451100832,
770,MPU6050,left_hip,acc,-0.08519686726222807,-0.08749493608081105,9.725393033850544,0.8338437335805113,6.269651692527178,-1.5760215072134438,
780,MPU6050,left_hip,acc,-0.02170226900756583,-0.0773149272373993,9.689562634194598,1.2434494358242705,4.4781317097298405,-1.4862896509547894,
790,MPU6050,left_hip,acc,0.1974210001006495,-0.10281115499485474,9.655473897769486,1.6443332336929135,2.7736948884742665,-1.3893167409179952,
800,MPU6050,left_hip,acc,0.02477108765405132,0.005467342585993493,9.62366442431226,2.0336832153790025,1.1832212156129085,-1.285575219373079,
810,MPU6050,left_hip,acc,-0.045075162785838424,-0.0807347926380364,9.594635868221394,2.4087683705085743,-0.2682065889303189,-1.1755705045849478,
820,MPU6050,left_hip,acc,0.1346657300101211,-0.03260393299703878,9.568846027167265,2.7669577462167187,-1.55769864163684,-1.05983852846641,
830,MPU6050,left_hip,acc,0.05336432477422494,0.057400231603540276,9.546701622349396,3.105738901391551,-2.6649188825302197,-0.9389431255717815,
840,MPU6050,left_hip,acc,-0.0010381604547078044,0.13768805142557608,9.528551884260194,3.422735529643443,-3.5724057869902914,-0.8134732861516003,
850,MPU6050,left_hip,acc,-0.11618904955636698,0.07760655416086237,9.514683045111454,3.7157241273869692,-4.265847744427303,-0.6840402866513389,
860,MPU6050,left_hip,acc,0.01601028339795598,0.07811713830948697,9.505313824781394,3.9826495901209795,-4.734308760930327,-0.5512747116339997,
870,MPU6050,left_hip,acc,-0.08209046843638974,0.031746597757964054,9.50059198147152,4.2216396275100765,-4.970400926424073,-0.4158233816355198,
880,MPU6050,left_hip,acc,0.07235597788479822,-0.12141826388927768,9.50059198147152,4.4310178961560736,-4.970400926424073,-0.27834620192013004,
890,MPU6050,left_hip,acc,0.09832035606824735,0.009710562013201836,9.505313824781394,4.609315757942501,-4.734308760930336,-0.1395129474882513,
900,MPU6050,left_hip,acc,-0.13230838551752924,0.038835048999106475,9.514683045111454,4.755282581475767,-4.265847744427306,-4.898587196589413e-16,
910,MPU6050,left_hip,acc,0.020628809185740102,0.11561198924314352,9.528551884260194,4.867894514365802,-3.572405786990288,0.1395129474882503,
920,MPU6050,left_hip,acc,-0.03977825793148667,-0.18067106595422408,9.546701622349396,4.946361664814941,-2.664918882530227,0.2783462019201308,
930,MPU6050,left_hip,acc,-0.08116801885793662,-0.14431528470727747,9.568846027167265,4.990133642141358,-1.557698641636847,0.4158233816355171,
940,MPU6050,left_hip,acc,-0.07497397771549619,-0.10212223437818853,9.594635868221394,4.998903417374229,-0.2682065889303278,0.5512747116339988,
950,MPU6050,left_hip,acc,-0.06269064330171119,-0.08090262441276846,9.623664424312258,4.972609476841366,1.1832212156128996,0.684040286651338,
960,MPU6050,left_hip,acc,-0.005947322250455218,0.016648703728970076,9.655473897769486,4.911436253643445,2.7736948884742567,0.8134732861515994,
970,MPU6050,left_hip,acc,-0.0177778033398339,0.0668088194776762,9.689562634194598,4.815812833988293,4.478131709729829,0.9389431255717807,
980,MPU6050,left_hip,acc,-0.0014242443395162969,0.06659500580120421,9.725393033850544,4.68640994745946,6.269651692527165,1.0598385284664091,
990,MPU6050,left_hip,acc,-0.19471149934600546,-0.015363304488070911,9.76240002993071,4.524135262330096,8.120001496535439,1.1755705045849456,
1000,MPU6050,left_hip,acc,-0.0055376467193934764,-0.028993716445797336,9.8,4.330127018922195,9.999999999999993,1.285575219373077,
1010,MPU6050,left_hip,acc,-0.011460932758659989,0.020574852590469594,9.837599970069292,4.105746045668523,11.879998503464545,1.3893167409179945,
1020,MPU6050,left_hip,acc,-0.03022378615567215,-0.07465874668421124,9.874606966149457,3.852566213878949,13.73034830747282,1.4862896509547887,
1030,MPU6050,left_hip,acc,-0.08360412958496372,0.0027600996461991808,9.910437365805404,3.5723633981640193,15.521868290270183,1.5760215072134443,
1040,MPU6050,left_hip,acc,0.08678359916662037,-0.1644997098827148,9.944526102230515,3.2671030199505284,17.226305111525708,1.6580751451100828,
1050,MPU6050,left_hip,acc,-0.07696216912625425,-0.04398225573299084,9.976335575687742,2.9389262614623664,18.81677878438709,1.7320508075688765,
1060,MPU6050,left_hip,acc,-0.032961114584311536,-0.055387014111184796,10.005364131778608,2.5901350468656514,20.268206588930337,1.7975880925983334,
1070,MPU6050,left_hip,acc,-0.019929637330716326,0.22448263063961962,10.031153972832737,2.223175895924638,21.55769864163684,1.854367709133575,
1080,MPU6050,left_hip,acc,0.013748428422851754,-0.17999199917116615,10.053298377650606,1.84062276342339,22.66491888253022,1.902113032590307,
1090,MPU6050,left_hip,acc,0.09966855025025359,-0.15400315749803098,10.071448115739805,1.4451589847223578,23.57240578699029,1.9405914525519932,
1100,MPU6050,left_hip,acc,0.020223513137814522,0.05503490658678367,10.085316954888548,1.0395584540887957,24.265847744427305,1.969615506024416,
1110,MPU6050,left_hip,acc,0.017655084504105634,-0.024076178253222558,10.094686175218607,0.6266661678215195,24.734308760930332,1.9890437907365466,
1120,MPU6050,left_hip,acc,-0.13793602094514465,-0.043302319150463287,10.099408018528482,0.2093782686460047,24.970400926424073,1.9987816540381917,
1130,MPU6050,left_hip,acc,-0.02186623365497902,-0.10797962963571975,10.099408018528482,-0.20937826864599215,24.970400926424073,1.998781654038192,
1140,MPU6050,left_hip,acc,0.0031555743253692094,0.03181477380243774,10.094686175218607,-0.6266661678215247,24.734308760930332,1.9890437907365464,
1150,MPU6050,left_hip,acc,0.12957834422463274,0.0014915050723588532,10.085316954888548,-1.039558454088792,24.265847744427308,1.9696155060244165,
1160,MPU6050,left_hip,acc,-0.07384475323638366,-0.0002360759195900141,10.071448115739807,-1.445158984722354,23.5724057869903,1.9405914525519938,
1170,MPU6050,left_hip,acc,-0.02236543556142355,-0.0143009993476971,10.053298377650606,-1.8406227634233865,22.66491888253023,1.9021130325903075,
1180,MPU6050,left_hip,acc,-0.001862686865080441,0.1770987518139023,10.031153972832739,-2.2231758959246344,21.557698641636833,1.8543677091335742,
1190,MPU6050,left_hip,acc,-0.1840171516287482,-0.024378204299670646,10.005364131778608,-2.5901350468656488,20.268206588930347,1.7975880925983339,
1200,MPU6050,left_hip,acc,-0.07406102839191168,-0.2574672510895252,9.976335575687743,-2.938926261462364,18.816778784387104,1.7320508075688783,
1210,MPU6050,left_hip,acc,-0.0153702399640067,0.10797715866615208,9.944526102230515,-3.267103019950526,17.226305111525722,1.6580751451100835,
1220,MPU6050,left_hip,acc,0.0741570609491654,-0.17245404362479005,9.910437365805404,-3.5723633981640166,15.521868290270174,1.576021507213445,
1230,MPU6050,left_hip,acc,-0.10032953498332722,-0.08643270101908829,9.874606966149457,-3.852566213878947,13.730348307472836,1.4862896509547907,
1240,MPU6050,left_hip,acc,0.04364701044366004,-0.007154910047158192,9.837599970069293,-4.10574604566852,11.879998503464563,1.3893167409179954,
1250,MPU6050,left_hip,acc,-0.10289103504545655,-0.04793870375726464,9.8,-4.330127018922194,10.000000000000009,1.2855752193730778,
1260,MPU6050,left_hip,acc,-0.3461747429353026,0.03974378808377518,9.76240002993071,-4.524135262330097,8.12000149653543,1.1755705045849465,
1270,MPU6050,left_hip,acc,-0.004258627814411441,0.1613756839711788,9.725393033850544,-4.686409947459455,6.269651692527182,1.0598385284664116,
1280,MPU6050,left_hip,acc,-0.011027481137345412,-0.05562049218615344,9.689562634194598,-4.81581283398829,4.478131709729818,0.9389431255717818,
1290,MPU6050,left_hip,acc,0.04584428250808927,-0.04664056832376344,9.655473897769486,-4.911436253643444,2.773694888474271,0.8134732861516022,
1300,MPU6050,left_hip,acc,-0.12333074315321257,0.0230740761575355,9.62366442431226,-4.972609476841365,1.1832212156129138,0.6840402866513375,
1310,MPU6050,left_hip,acc,0.013659504433331669,0.015884895386567958,9.594635868221394,-4.998903417374228,-0.26820658893031357,0.551274711634,
1320,MPU6050,left_hip,acc,0.05135752222107364,-0.005485310186031999,9.568846027167263,-4.990133642141358,-1.5576986416368204,0.41582338163552174,
1330,MPU6050,left_hip,acc,0.00782988825442577,0.1273450999360995,9.546701622349396,-4.946361664814941,-2.664918882530232,0.278346201920132,
1340,MPU6050,left_hip,acc,-0.06425477909634564,-0.011339461568456081,9.528551884260194,-4.867894514365803,-3.5724057869902914,0.1395129474882533,
1350,MPU6050,left_hip,acc,-0.0444734456000368,0.0382406982001712,9.514683045111454,-4.755282581475766,-4.265847744427301,7.347880794884119e-16,
1360,MPU6050,left_hip,acc,-0.09590278393888922,-0.07375939795908663,9.505313824781394,-4.609315757942502,-4.734308760930327,-0.13951294748825185,
1370,MPU6050,left_hip,acc,-0.015381364718815578,-0.003978229879935366,9.50059198147152,-4.431017896156078,-4.970400926424073,-0.2783462019201306,
1380,MPU6050,left_hip,acc,0.03814965906346885,-0.04268868227884995,9.50059198147152,-4.221639627510076,-4.970400926424075,-0.41582338163552035,
1390,MPU6050,left_hip,acc,-0.061926629801528445,0.06389627187316736,9.505313824781394,-3.9826495901209817,-4.734308760930331,-0.5512747116339984,
1400,MPU6050,left_hip,acc,-0.04533579701907935,-0.07214875082295871,9.514683045111454,-3.7157241273869768,-4.265847744427308,-0.6840402866513361,
1410,MPU6050,left_hip,acc,-0.3108726183627418,-0.1612828305689984,9.528551884260194,-3.4227355296434423,-3.5724057869902985,-0.8134732861516007,
1420,MPU6050,left_hip,acc,0.09491680159709281,-0.016441648191000722,9.546701622349396,-3.105738901391557,-2.664918882530243,-0.9389431255717804,
1430,MPU6050,left_hip,acc,0.10267290915270069,-0.003998351134119748,9.568846027167265,-2.766957746216718,-1.5576986416368346,-1.0598385284664105,
1440,MPU6050,left_hip,acc,-0.08195916514306864,0.2397134060934604,9.594635868221394,-2.4087683705085734,-0.26820658893033134,-1.1755705045849456,
1450,MPU6050,left_hip,acc,0.005045147198882003,-0.03233383230996719,9.623664424312258,-2.033683215379006,1.1832212156128943,-1.2855752193730767,
1460,MPU6050,left_hip,acc,0.23430470134108147,0.15453714845422867,9.655473897769486,-1.6443332336929126,2.7736948884742985,-1.3893167409179945,
1470,MPU6050,left_hip,acc,-0.14491014854644652,0.11161798554056782,9.689562634194598,-1.2434494358242782,4.478131709729801,-1.4862896509547874,
1480,MPU6050,left_hip,acc,-0.050763649876352526,-0.12216968805247602,9.725393033850544,-0.833843733580515,6.269651692527137,-1.576021507213442,
1490,MPU6050,left_hip,acc,-0.02729266098004228,0.03165783620244753,9.76240002993071,-0.41838921666158047,8.120001496535437,-1.6580751451100846,
1500,MPU6050,left_hip,acc,0.03327151217233961,-0.052561073280528336,9.8,-2.4492935982947065e-15,9.99999999999999,-1.7320508075688774,
1510,MPU6050,left_hip,acc,0.027982591004243426,0.06546015223830114,9.837599970069292,0.4183892166615668,11.879998503464542,-1.7975880925983332,
1520,MPU6050,left_hip,acc,0.12140788598161917,-0.10951111406115371,9.874606966149457,0.8338437335805102,13.730348307472843,-1.8543677091335748,
1530,MPU6050,left_hip,acc,-0.11599903055835444,0.02095771024039998,9.910437365805404,1.2434494358242734,15.52186829027013,-1.902113032590307,
1540,MPU6050,left_hip,acc,-0.12163110661969012,-0.025583982283119353,9.944526102230515,1.6443332336929162,17.226305111525726,-1.9405914525519936,
1550,MPU6050,left_hip,acc,-0.161205446735675,0.07096119493775827,9.976335575687742,2.0336832153790017,18.816778784387086,-1.969615506024416,
1560,MPU6050,left_hip,acc,0.05009504244995397,0.06532087845075876,10.005364131778608,2.4087683705085694,20.268206588930312,-1.9890437907365461,
1570,MPU6050,left_hip,acc,0.04919486278004092,-0.14768720061871438,10.031153972832737,2.766957746216722,21.557698641636854,-1.9987816540381917,
1580,MPU6050,left_hip,acc,-0.002848652214838426,-0.049867713208858716,10.053298377650606,3.1057389013915464,22.66491888253023,-1.998781654038192,
1590,MPU6050,left_hip,acc,0.0670702776215226,-0.08524409534821568,10.071448115739807,3.422735529643439,23.572405786990267,-1.9890437907365468,
1600,MPU6050,left_hip,acc,-0.07329937252177214,0.11695116882275257,10.085316954888548,3.715724127386974,24.2658477444273,-1.9696155060244165,
1610,MPU6050,left_hip,acc,-0.011036707390464286,0.17564922507654612,10.094686175218607,3.982649590120979,24.734308760930325,-1.9405914525519938,
1620,MPU6050,left_hip,acc,-0.007499973557712882,-0.17169914663896302,10.099408018528482,4.221639627510073,24.970400926424073,-1.9021130325903086,
1630,MPU6050,left_hip,acc,0.09060112486148204,0.07238225178503153,10.099408018528482,4.431017896156072,24.970400926424073,-1.8543677091335742,
1640,MPU6050,left_hip,acc,-0.1848270880620543,-0.05346917176572039,10.094686175218607,4.609315757942501,24.734308760930332,-1.7975880925983339,
1650,MPU6050,left_hip,acc,-0.08143650344134448,-0.05797842022270333,10.085316954888548,4.75528258147577,24.26584774442731,-1.7320508075688763,
1660,MPU6050,left_hip,acc,0.011846966759837062,-0.1786639250578671,10.071448115739805,4.867894514365802,23.572405786990302,-1.6580751451100835,
1670,MPU6050,left_hip,acc,-0.09061525060600203,0.025124407137421964,10.053298377650606,4.94636166481494,22.664918882530245,-1.5760215072134451,
1680,MPU6050,left_hip,acc,0.021795140487053947,-0.12142443868768238,10.031153972832737,4.990133642141358,21.557698641636836,-1.4862896509547885,
1690,MPU6050,left_hip,acc,0.019693602839667774,-0.21567314380830427,10.005364131778608,4.998903417374228,20.268206588930333,-1.3893167409179954,
1700,MPU6050,left_hip,acc,-0.045391141461766135,0.025884050488668417,9.976335575687743,4.972609476841367,18.816778784387104,-1.2855752193730807,
1710,MPU6050,left_hip,acc,-0.012416334668574046,-0.13923662350363267,9.944526102230515,4.911436253643443,17.226305111525747,-1.1755705045849467,
1720,MPU6050,left_hip,acc,-0.10852514609304711,0.025067833645176202,9.910437365805405,4.815812833988294,15.521868290270202,-1.0598385284664118,
1730,MPU6050,left_hip,acc,0.05752435438144432,-0.20823374929100727,9.874606966149457,4.686409947459457,13.730348307472813,-0.938943125571782,
1740,MPU6050,left_hip,acc,-0.020153474140689603,-0.2717553709534655,9.837599970069293,4.5241352623300966,11.879998503464567,-0.8134732861516024,
1750,MPU6050,left_hip,acc,-0.05208686051343542,0.13508876374217313,9.800000000000002,4.330127018922195,10.000000000000012,-0.6840402866513411,
1760,MPU6050,left_hip,acc,0.0064825357770882455,-0.21434549525731758,9.76240002993071,4.105746045668519,8.120001496535407,-0.5512747116339968,
1770,MPU6050,left_hip,acc,0.11842901321770799,-0.004085566819629296,9.725393033850544,3.85256621387895,6.26965169252721,-0.4158233816355185,
1780,MPU6050,left_hip,acc,-0.16161810666027907,-0.09909641989661483,9.689562634194598,3.57236339816402,4.478131709729872,-0.27834620192013226,
1790,MPU6050,left_hip,acc,0.000867934968648734,0.22859407533649634,9.655473897769486,3.2671030199505298,2.7736948884742745,-0.13951294748825,
1800,MPU6050,left_hip,acc,-0.021810037515147124,0.09879818522711357,9.62366442431226,2.9389262614623677,1.1832212156129138,-9.797174393178826e-16,
1810,MPU6050,left_hip,acc,0.12569212088397627,-0.06288119609894975,9.594635868221394,2.5901350468656603,-0.2682065889303118,0.13951294748824805,
1820,MPU6050,left_hip,acc,-0.06393400825424465,0.02679486373413493,9.568846027167265,2.223175895924639,-1.5576986416368523,0.2783462019201303,
1830,MPU6050,left_hip,acc,-0.13585215364638048,-0.03842077230508853,9.546701622349397,1.840622763423391,-2.664918882530202,0.4158233816355166,
1840,MPU6050,left_hip,acc,0.030419942788192378,0.14512553803729442,9.528551884260196,1.4451589847223587,-3.572405786990288,0.5512747116339982,
1850,MPU6050,left_hip,acc,0.013741886927971689,0.21254710449933387,9.514683045111454,1.0395584540887968,-4.265847744427301,0.6840402866513359,
1860,MPU6050,left_hip,acc,-0.07271222883452316,-0.032175069071197625,9.505313824781394,0.6266661678215296,-4.734308760930325,0.8134732861515973,
1870,MPU6050,left_hip,acc,-0.0887987261871575,0.07741040807741226,9.50059198147152,0.20937826864599704,-4.970400926424075,0.9389431255717802,
1880,MPU6050,left_hip,acc,-0.08687475517835723,-0.1798076436751734,9.50059198147152,-0.20937826864599093,-4.970400926424073,1.0598385284664102,
1890,MPU6050,left_hip,acc,0.10487359519157811,0.19086884348027408,9.505313824781394,-0.6266661678215146,-4.734308760930341,1.1755705045849454,
1900,MPU6050,left_hip,acc,-0.11294068676176146,-0.10014185289269809,9.514683045111454,-1.0395584540887997,-4.26584774442731,1.2855752193730794,
1910,MPU6050,left_hip,acc,-0.17427231897085493,-0.041118954596200644,9.528551884260194,-1.4451589847223527,-3.572405786990302,1.3893167409179943,
1920,MPU6050,left_hip,acc,0.10904372428586642,-0.025414062093163887,9.546701622349396,-1.8406227634233772,-2.6649188825302446,1.4862896509547872,
1930,MPU6050,left_hip,acc,-0.12185175443450723,-0.10588426518545568,9.568846027167263,-2.2231758959246335,-1.5576986416368364,1.576021507213444,
1940,MPU6050,left_hip,acc,0.034459011442958536,0.008176296851687973,9.594635868221394,-2.59013504686564,-0.2682065889303331,1.6580751451100826,
